t_eff,log_g,feh,afe,v_mic,phase,age,v_macro,h_abundance,he_abundance,filename
20656.549,3.4600186,0.5,0.1800453,1.8932326,0,7.3,0.0,0.9173418,0.07881454,b'X2030'
9070.926,4.2232823,0.5,0.31404495,2.6250315,0,7.4,0.0,0.91589725,0.07935585,b'X2031'
18679.271,3.8320234,0.5,0.3518769,3.662386,0,7.4,0.0,0.9154019,0.0795419,b'X2032'
10256.084,4.2113557,0.5,0.02649685,2.2452347,0,7.45,0.0,0.91853195,0.07837006,b'X2033'
10332.784,4.2102537,0.5,0.45772484,3.9809787,0,7.45,0.0,0.9137628,0.08015917,b'X2034'
13440.283,4.1452756,0.5,0.323919,5.23435,0,7.45,0.0,0.9157721,0.079402834,b'X2035'
17656.51,3.9203353,0.5,0.47819093,6.458803,0,7.45,0.0,0.913397,0.08029725,b'X2036'
17866.537,3.582838,0.5,0.29039192,6.217447,0,7.45,0.0,0.9161857,0.0792476,b'X2037'
18301.43,3.4911258,0.5,0.41355464,2.73543,0,7.5,0.0,0.91449565,0.07988286,b'X2038'
10660.034,2.5581439,0.5,-0.004054226,1.254016,2,7.5,0.0,0.9187224,0.07829901,b'X2039'
12148.688,4.1632667,0.5,0.4346551,8.980507,0,7.55,0.0,0.9141548,0.080011286,b'X2040'
13705.855,3.016949,0.5,0.07366485,8.182121,2,7.55,0.0,0.91820997,0.07849015,b'X2041'
10342.376,4.199607,0.5,0.006285377,3.960595,0,7.6,0.0,0.91865945,0.07832249,b'X2042'
16562.932,3.755329,0.5,0.048535503,4.2916555,0,7.6,0.0,0.91838586,0.07842454,b'X2043'
16556.822,3.738913,0.5,-0.03880314,7.4303207,0,7.6,0.0,0.91892356,0.07822406,b'X2044'
16029.124,3.5352323,0.5,-0.08395025,5.593301,0,7.6,0.0,0.9191618,0.0781353,b'X2045'
15846.977,3.3558018,0.5,0.14903986,8.881549,2,7.6,0.0,0.9176172,0.07871158,b'X2046'
10382.39,2.6226594,0.5,0.17592546,3.2517781,2,7.6,0.0,0.9173796,0.078800425,b'X2047'
7626.695,2.177081,0.5,0.4930453,2.4607449,2,7.6,0.0,0.9131205,0.0804017,b'X2048'
8575.308,4.2203784,0.5,0.11199627,1.2528985,0,7.65,0.0,0.9179214,0.07859792,b'X2049'
12023.553,4.149412,0.5,0.36049196,3.0696583,0,7.65,0.0,0.91528296,0.07958662,b'X2050'
12479.238,4.1339293,0.5,0.1729655,2.435299,0,7.65,0.0,0.9174065,0.07879037,b'X2051'
16396.863,3.485867,0.5,-0.00078202784,9.44606,0,7.65,0.0,0.9187027,0.078306384,b'X2052'
15787.721,3.4128544,0.5,0.13716143,1.7659463,2,7.65,0.0,0.9177175,0.078674056,b'X2053'
11144.0205,4.167789,0.5,-0.046493825,1.840242,0,7.7,0.0,0.9189659,0.07820829,b'X2054'
15268.351,3.448793,0.5,0.34576645,0.5020952,0,7.7,0.0,0.9154849,0.07951072,b'X2055'
16577.45,3.5325181,0.5,0.27857387,9.849203,0,7.7,0.0,0.916324,0.079195715,b'X2056'
12728.028,3.055427,0.5,0.4290454,8.91275,2,7.7,0.0,0.91424716,0.07997652,b'X2057'
12296.129,2.996546,0.5,0.4594297,0.9287374,2,7.7,0.0,0.91373295,0.080170415,b'X2058'
9738.349,2.6301186,0.5,0.33297747,3.3121994,2,7.7,0.0,0.91565484,0.0794469,b'X2059'
11715.501,4.1388893,0.5,-0.06571686,2.228925,0,7.75,0.0,0.91906846,0.07817004,b'X2060'
12687.022,4.0964622,0.5,0.36199963,8.070587,0,7.75,0.0,0.9152618,0.07959453,b'X2061'
14801.793,3.4537582,0.5,-0.030315042,9.506625,0,7.75,0.0,0.9188758,0.07824182,b'X2062'
15691.739,3.525563,0.5,0.2700434,4.0985103,0,7.75,0.0,0.9164216,0.07915915,b'X2063'
15208.336,3.477365,0.5,0.11273774,1.8866823,0,7.75,0.0,0.9179155,0.0786001,b'X2064'
14597.276,3.476334,0.5,0.41608217,8.606893,0,7.8,0.0,0.9144558,0.07989791,b'X2065'
8751.95,4.2089505,0.5,0.40281126,2.3615594,0,7.85,0.0,0.914663,0.07981988,b'X2066'
13831.632,3.4536335,0.5,0.3848947,2.4174867,0,7.85,0.0,0.91493285,0.07971829,b'X2067'
15132.665,3.5406778,0.5,-0.0011036769,1.6690137,0,7.85,0.0,0.91870457,0.078305654,b'X2068'
12177.602,4.063683,0.5,0.3526626,5.640237,0,7.9,0.0,0.9153911,0.079545945,b'X2069'
13595.411,3.6816509,0.5,0.35982174,4.509062,0,7.9,0.0,0.91529226,0.07958311,b'X2070'
14571.191,3.5370986,0.5,0.2993974,2.3588066,0,7.9,0.0,0.91607773,0.07928812,b'X2071'
13127.403,3.3543522,0.5,0.04497888,6.024974,2,7.9,0.0,0.9184099,0.07841556,b'X2072'
12180.637,4.0343914,0.5,-0.043885812,6.566434,0,7.95,0.0,0.9189515,0.0782136,b'X2073'
12659.693,3.4327385,0.5,0.33071402,1.7366236,0,7.95,0.0,0.91568434,0.079435796,b'X2074'
9948.955,2.920925,0.5,0.22219211,0.085304596,2,7.95,0.0,0.91693455,0.07896695,b'X2075'
7939.2515,2.5919247,0.5,0.0006976202,0.554611,2,7.95,0.0,0.91869366,0.07830974,b'X2076'
12658.915,3.9038963,0.5,0.02053605,2.2245197,0,8.0,0.0,0.9185701,0.078355804,b'X2077'
12354.821,3.5423837,0.5,-0.038166713,0.14739409,0,8.0,0.0,0.91892,0.07822539,b'X2078'
12516.823,3.3902023,0.5,0.19907215,0.69844514,0,8.0,0.0,0.9171629,0.078881495,b'X2079'
9358.951,2.8806407,0.5,0.18743765,0.51854724,2,8.0,0.0,0.9172732,0.078840196,b'X2080'
9099.784,4.1784635,0.5,0.19878277,3.0019114,0,8.05,0.0,0.91716564,0.07888046,b'X2081'
12305.218,3.8924108,0.5,0.19566333,4.432978,0,8.05,0.0,0.91719556,0.07886928,b'X2082'
11801.419,3.4964175,0.5,0.1263757,0.99661684,0,8.05,0.0,0.9178064,0.07864087,b'X2083'
7592.694,4.205922,0.5,0.09154036,3.7518528,0,8.1,0.0,0.91807866,0.078539215,b'X2084'
12239.893,3.5031738,0.5,0.07060816,6.4202843,0,8.1,0.0,0.9182319,0.07848196,b'X2085'
11304.225,3.5831187,0.5,0.27393585,1.6126964,0,8.15,0.0,0.91637737,0.07917573,b'X2086'
11123.96,3.3419435,0.5,0.27455702,2.9871793,2,8.15,0.0,0.9163702,0.079178415,b'X2087'
10553.685,3.4495893,0.5,0.16941535,3.8707705,0,8.2,0.0,0.91743857,0.07877839,b'X2088'
11204.948,3.4829528,0.5,0.21942154,0.37911648,0,8.2,0.0,0.91696256,0.07895647,b'X2089'
9268.44,3.0803833,0.5,0.31346866,4.086804,2,8.2,0.0,0.9159045,0.07935313,b'X2090'
9387.644,4.1127687,0.5,0.12372451,3.4030867,0,8.25,0.0,0.9178279,0.078632854,b'X2091'
9703.522,4.087277,0.5,0.34707466,2.2746916,0,8.25,0.0,0.91546714,0.079517365,b'X2092'
11684.517,3.557496,0.5,0.42828408,2.17335,0,8.25,0.0,0.9142595,0.07997184,b'X2093'
9878.199,3.2424686,0.5,0.10576961,1.4986439,2,8.25,0.0,0.91797,0.07857974,b'X2094'
7875.7295,2.8903089,0.5,0.24122536,0.27093324,2,8.25,0.0,0.91673726,0.07904084,b'X2095'
9756.778,4.053526,0.5,0.06309242,0.9941237,0,8.3,0.0,0.9182852,0.07846209,b'X2096'
7899.948,4.171822,0.5,0.20603013,0.2724282,0,8.35,0.0,0.9170954,0.07890673,b'X2097'
10265.367,3.8228674,0.5,0.46674243,4.070237,0,8.35,0.0,0.9136037,0.0802192,b'X2098'
9696.142,3.478433,0.5,-0.0943017,1.3337393,0,8.4,0.0,0.919213,0.07811622,b'X2099'
10272.481,3.5365226,0.5,0.017112747,1.2791235,0,8.4,0.0,0.91859186,0.0783477,b'X2100'
8407.431,3.1463182,0.5,0.30044103,1.9466616,2,8.4,0.0,0.9160651,0.07929286,b'X2101'
9658.449,3.5105753,0.5,0.45847258,2.0598178,0,8.45,0.0,0.9137496,0.08016411,b'X2102'
9670.206,3.467262,0.5,0.35514724,3.7835255,0,8.45,0.0,0.91535705,0.079558775,b'X2103'
7729.848,3.0739446,0.5,0.05626268,2.6032772,2,8.45,0.0,0.9183328,0.0784443,b'X2104'
9858.171,3.5575483,0.5,0.3618413,3.5333931,0,8.5,0.0,0.91526407,0.07959371,b'X2105'
9966.426,3.5768518,0.5,0.3742711,0.8503382,0,8.5,0.0,0.91508764,0.079660036,b'X2106'
9138.508,3.4131382,0.5,0.026731677,3.3290706,0,8.5,0.0,0.9185304,0.078370616,b'X2107'
8722.562,3.6123393,0.5,0.39848644,3.8891053,0,8.55,0.0,0.9147292,0.07979496,b'X2108'
8356.135,3.9511383,0.5,0.051077,3.5106525,0,8.65,0.0,0.91836846,0.078431,b'X2109'
7915.781,3.6251967,0.5,0.22099563,2.972013,0,8.7,0.0,0.91694665,0.078962415,b'X2110'
7891.4136,3.9344153,0.5,0.081649415,0.2542265,0,8.75,0.0,0.9181519,0.07851182,b'X2111'
7515.25,4.000022,0.5,0.15317693,2.402555,0,8.8,0.0,0.9175816,0.0787249,b'X2112'
7703.7817,3.476012,0.5,0.36054963,3.4345918,0,8.8,0.0,0.9152822,0.07958692,b'X2113'
9078.368,4.184535,0.4,0.3814584,3.5400724,0,7.0,0.0,0.9167268,0.079044744,b'X2114'
21732.041,3.2397172,0.4,0.35745797,4.3148346,0,7.0,0.0,0.9169982,0.078943126,b'X2115'
7961.5767,1.430516,0.4,0.15177447,1.6493511,0,7.0,0.0,0.91879976,0.078270175,b'X2116'
8246.402,1.0906231,0.4,0.30249348,1.3191643,0,7.0,0.0,0.917566,0.07873071,b'X2117'
11331.525,4.2451353,0.4,0.1455327,1.9781795,0,7.05,0.0,0.9188422,0.07825436,b'X2118'
11517.569,4.243691,0.4,0.3170385,4.662677,0,7.05,0.0,0.9174227,0.078784294,b'X2119'
11703.943,4.2421494,0.4,0.41507062,2.4839568,0,7.05,0.0,0.9163207,0.079197004,b'X2120'
12625.366,2.250045,0.4,0.20033616,7.6715975,0,7.05,0.0,0.91844803,0.07840135,b'X2121'
10964.3,2.023376,0.4,0.4585469,0.93071663,0,7.05,0.0,0.91574633,0.079412505,b'X2122'
9158.903,1.7390219,0.4,0.33101842,0.605741,0,7.05,0.0,0.91728044,0.078837544,b'X2123'
8056.639,4.173474,0.4,0.47960493,2.6355848,0,7.1,0.0,0.9154467,0.07952505,b'X2124'
23074.863,3.7231157,0.4,0.41316804,7.422524,0,7.1,0.0,0.91634446,0.07918805,b'X2125'
10019.871,4.2503324,0.4,-0.08916463,3.467468,0,7.15,0.0,0.9200657,0.07779906,b'X2126'
11518.998,4.2406807,0.4,0.18657294,2.5082254,0,7.15,0.0,0.91855174,0.078362666,b'X2127'
10691.788,4.2469797,0.4,0.01709231,4.1237583,0,7.2,0.0,0.91959256,0.077974975,b'X2128'
16672.64,4.144303,0.4,0.44810924,4.2217536,0,7.2,0.0,0.9158895,0.07935876,b'X2129'
17605.307,4.118055,0.4,0.18866742,2.285992,0,7.2,0.0,0.91853607,0.078368455,b'X2130'
21641.678,3.7089806,0.4,-0.09605699,0.414345,0,7.2,0.0,0.9200925,0.07778907,b'X2131'
10976.742,4.2427087,0.4,0.43894282,0.73977125,0,7.25,0.0,0.91601247,0.07931262,b'X2132'
18156.625,4.0822525,0.4,0.25349504,2.484478,0,7.25,0.0,0.91801494,0.078562975,b'X2133'
20063.57,3.9791987,0.4,0.32843602,0.99126244,0,7.25,0.0,0.9173071,0.07882757,b'X2134'
19340.664,3.3347847,0.4,0.45147642,0.4860785,0,7.25,0.0,0.9158437,0.07937595,b'X2135'
13743.151,2.657282,0.4,0.0663294,0.2217442,0,7.25,0.0,0.91933084,0.07807237,b'X2136'
9396.259,4.251615,0.4,0.4738296,0.055648476,0,7.3,0.0,0.9155304,0.079493634,b'X2137'
20270.557,3.3967805,0.4,0.25134215,4.815389,0,7.3,0.0,0.9180336,0.07855603,b'X2138'
16642.646,4.1040206,0.4,0.1635383,7.7115817,0,7.35,0.0,0.9187182,0.07830061,b'X2139'
18653.59,3.7840328,0.4,0.45958468,8.235678,0,7.45,0.0,0.91573197,0.07941793,b'X2140'
13721.681,4.1632056,0.4,0.10950855,7.2034597,0,7.5,0.0,0.9190755,0.07816743,b'X2141'
18377.908,3.497048,0.4,0.23234367,7.384927,0,7.5,0.0,0.91819364,0.078496255,b'X2142'
19108.355,3.5384636,0.4,0.4996743,1.451587,0,7.5,0.0,0.9151474,0.079637595,b'X2143'
16455.225,3.2871718,0.4,0.462092,4.2624207,2,7.5,0.0,0.91569686,0.07943107,b'X2144'
10528.905,2.5291102,0.4,0.431384,4.7891765,2,7.5,0.0,0.91611195,0.07927532,b'X2145'
12172.415,4.197065,0.4,0.25732917,1.9322377,0,7.55,0.0,0.9179817,0.07857541,b'X2146'
14946.731,4.102756,0.4,-0.000703983,5.793817,0,7.55,0.0,0.91968,0.07794242,b'X2147'
17890.8,3.5090654,0.4,0.019445762,5.7479343,0,7.55,0.0,0.91958064,0.07797937,b'X2148'
15797.431,4.024048,0.4,0.21999055,0.42661667,0,7.6,0.0,0.918294,0.07845879,b'X2149'
17813.533,3.5369275,0.4,0.17343199,9.161844,0,7.6,0.0,0.91864777,0.07832684,b'X2150'
8856.601,2.3787851,0.4,0.42970493,0.4626236,2,7.6,0.0,0.91613376,0.079267114,b'X2151'
9744.654,4.237186,0.4,-0.060318954,2.9456406,0,7.65,0.0,0.91994846,0.07784261,b'X2152'
12664.963,4.164538,0.4,0.48950395,3.100486,0,7.65,0.0,0.9153008,0.07957989,b'X2153'
15522.318,3.4443944,0.4,0.15915549,1.0886006,0,7.65,0.0,0.91874886,0.07828917,b'X2154'
16869.707,3.5195742,0.4,-0.025099412,9.417588,0,7.65,0.0,0.9197944,0.07789991,b'X2155'
7594.8784,2.2135186,0.4,0.39681903,2.6419113,2,7.65,0.0,0.9165452,0.07911285,b'X2156'
14072.607,4.0846767,0.4,-0.08926672,7.0527287,0,7.7,0.0,0.9200661,0.0777989,b'X2157'
16716.377,3.5543938,0.4,0.2687468,6.362213,0,7.7,0.0,0.9178806,0.07861315,b'X2158'
12304.488,2.9888387,0.4,0.025153704,9.6408615,2,7.7,0.0,0.91955173,0.07799017,b'X2159'
8741.213,4.243518,0.4,0.24992597,2.5606499,0,7.75,0.0,0.91804576,0.07855148,b'X2160'
13483.99,4.096467,0.4,-0.0107603,0.33308375,0,7.75,0.0,0.919728,0.077924594,b'X2161'
11316.034,2.9589372,0.4,0.15589756,0.19865435,2,7.8,0.0,0.91877145,0.07828075,b'X2162'
7897.1646,4.2423973,0.4,-0.051444806,4.0886974,0,7.85,0.0,0.91991085,0.07785661,b'X2163'
13541.512,4.032624,0.4,0.4138917,1.5961511,0,7.85,0.0,0.9163354,0.079191454,b'X2164'
15444.492,3.564427,0.4,0.39562863,3.055696,0,7.85,0.0,0.9165594,0.07910748,b'X2165'
8939.707,2.6519246,0.4,0.3074324,4.573279,2,7.85,0.0,0.91751796,0.0787487,b'X2166'
10512.745,4.188468,0.4,0.01196751,2.3554728,0,7.9,0.0,0.91961807,0.07796546,b'X2167'
14573.527,3.5565555,0.4,0.0907289,5.812723,0,7.9,0.0,0.9191896,0.078124925,b'X2168'
8805.459,2.681588,0.4,0.48403952,1.8699877,2,7.9,0.0,0.9153818,0.07954947,b'X2169'
7851.8,4.238625,0.4,0.0028452873,1.5090513,0,7.95,0.0,0.91966295,0.0779488,b'X2170'
11131.963,4.1333647,0.4,0.42871234,1.2676586,0,8.0,0.0,0.9161466,0.079262264,b'X2171'
11434.472,4.1145544,0.4,-0.028971352,0.28539097,0,8.0,0.0,0.919812,0.07789338,b'X2172'
13196.698,3.5121133,0.4,0.30409873,7.609697,0,8.0,0.0,0.91755044,0.078736536,b'X2173'
12225.603,3.3236146,0.4,0.15141657,3.1942222,2,8.0,0.0,0.91880226,0.078269266,b'X2174'
12554.6045,3.4950402,0.4,0.2996687,5.2232738,0,8.05,0.0,0.91759336,0.07872052,b'X2175'
12154.452,3.6805885,0.4,0.45842198,8.333663,0,8.1,0.0,0.91574806,0.079411864,b'X2176'
10470.963,4.1170425,0.4,0.020534217,4.8314424,0,8.15,0.0,0.91957515,0.07798143,b'X2177'
10801.083,3.4840884,0.4,0.41661313,3.1768498,0,8.2,0.0,0.9163012,0.079204276,b'X2178'
11253.18,3.554249,0.4,0.47888008,0.30937216,0,8.3,0.0,0.91545725,0.07952109,b'X2179'
9983.764,3.3127842,0.4,-0.007185489,1.1466284,2,8.3,0.0,0.9197112,0.07793088,b'X2180'
10154.032,3.4114244,0.4,-0.032115996,4.8720675,0,8.35,0.0,0.91982603,0.07788811,b'X2181'
9129.046,4.1126657,0.4,-0.082463495,3.6396215,0,8.4,0.0,0.9200391,0.07780891,b'X2182'
10133.617,3.5234823,0.4,0.35637566,3.6834433,0,8.4,0.0,0.9170101,0.07893866,b'X2183'
8703.142,4.015917,0.4,0.3451503,1.2035049,0,8.6,0.0,0.91713166,0.07889316,b'X2184'
7619.9443,3.2110445,0.4,0.49638203,4.8327556,2,8.6,0.0,0.9151975,0.07961877,b'X2185'
8125.612,3.4937844,0.4,0.16551575,1.9443613,0,8.65,0.0,0.9187042,0.0783058,b'X2186'
9188.773,3.6104684,0.4,-0.06280589,0.8668629,0,8.65,0.0,0.919959,0.07783874,b'X2187'
8831.509,3.6114092,0.4,0.301523,0.7030753,0,8.7,0.0,0.9175754,0.07872721,b'X2188'
7665.703,4.032938,0.4,0.44235453,2.7400863,0,8.8,0.0,0.915967,0.079329684,b'X2189'
7645.4336,3.5757763,0.4,0.3878269,1.7761681,0,8.85,0.0,0.9166523,0.079072684,b'X2190'
15846.472,4.2254,0.3,-0.0042280033,9.398319,0,7.0,0.0,0.9204701,0.07764884,b'X2191'
21112.223,4.113997,0.3,0.47876695,9.151426,0,7.0,0.0,0.9171045,0.07890333,b'X2192'
24008.256,3.5161343,0.3,0.17992917,8.656009,0,7.0,0.0,0.9195995,0.07797241,b'X2193'
21323.447,2.6500905,0.3,0.47406903,1.5095112,0,7.0,0.0,0.91715854,0.078883134,b'X2194'
21900.576,2.6494122,0.3,0.07820334,2.1206555,0,7.0,0.0,0.9201256,0.07777681,b'X2195'
13801.944,4.251354,0.3,0.3397838,8.548688,0,7.05,0.0,0.91847825,0.078390084,b'X2196'
18728.393,4.162465,0.3,0.4587449,4.495682,0,7.05,0.0,0.91733056,0.07881875,b'X2197'
24530.35,3.7485402,0.3,0.43854812,3.72805,0,7.05,0.0,0.9175482,0.07873738,b'X2198'
19997.943,4.114109,0.3,-0.008402489,3.073812,0,7.1,0.0,0.920486,0.077642985,b'X2199'
12700.109,2.1007333,0.3,-0.07011679,4.3978806,0,7.1,0.0,0.9207022,0.07756272,b'X2200'
13387.322,2.2572286,0.3,0.28522295,4.478509,0,7.1,0.0,0.9189081,0.078229815,b'X2201'
15042.417,2.1065154,0.3,0.45244423,6.0148716,0,7.1,0.0,0.91739947,0.07879297,b'X2202'
21851.602,3.5324242,0.3,-0.026758552,1.1019896,0,7.15,0.0,0.92055357,0.077617906,b'X2203'
21195.395,3.4399679,0.3,-0.0014151037,5.7603083,0,7.15,0.0,0.9204595,0.07765282,b'X2204'
10948.252,4.2760887,0.3,0.010726184,2.3764105,0,7.2,0.0,0.92041236,0.07767028,b'X2205'
19985.607,3.2406878,0.3,0.29732168,6.1856804,0,7.2,0.0,0.91881734,0.078263626,b'X2206'
19565.46,3.1674547,0.3,0.05434247,3.9579833,0,7.2,0.0,0.9202321,0.07773723,b'X2207'
8273.883,1.5456545,0.3,0.12380587,4.4346457,0,7.2,0.0,0.91990495,0.077858835,b'X2208'
9642.11,4.2811513,0.3,-0.062381044,2.2900138,0,7.25,0.0,0.92067677,0.07757216,b'X2209'
12431.415,4.25622,0.3,0.0058426335,8.958812,0,7.25,0.0,0.92043155,0.07766319,b'X2210'
12891.301,2.5128706,0.3,0.10284168,2.609061,0,7.25,0.0,0.9200092,0.07782005,b'X2211'
7792.249,1.5194249,0.3,-0.005667016,2.3359928,0,7.25,0.0,0.9204756,0.07764682,b'X2212'
11310.159,4.2686048,0.3,0.43380776,1.4829384,0,7.3,0.0,0.91759783,0.07871882,b'X2213'
15696.547,2.9225295,0.3,0.2816073,6.3935823,0,7.3,0.0,0.9189347,0.07821989,b'X2214'
9165.397,2.0486107,0.3,0.01214657,0.4407063,0,7.3,0.0,0.9204068,0.07767235,b'X2215'
7908.3315,1.8293017,0.3,0.16203883,0.02827702,0,7.3,0.0,0.9197011,0.07793459,b'X2216'
8290.979,1.7059447,0.3,0.09624175,2.7964535,0,7.3,0.0,0.920041,0.07780822,b'X2217'
7908.6704,1.6019669,0.3,0.45984742,4.1541553,0,7.3,0.0,0.9173184,0.07882332,b'X2218'
16131.455,4.161477,0.3,0.17178687,3.2462347,0,7.35,0.0,0.9196462,0.077955,b'X2219'
14018.309,4.209529,0.3,0.34201708,5.4494004,0,7.4,0.0,0.91845936,0.078397095,b'X2220'
11099.498,4.2623553,0.3,0.18459758,1.2991126,0,7.45,0.0,0.9195722,0.07798254,b'X2221'
15483.696,4.155661,0.3,-0.03858791,5.1865654,0,7.45,0.0,0.9205955,0.0776023,b'X2222'
19352.58,3.5583236,0.3,0.13606343,1.1840633,0,7.5,0.0,0.91984147,0.077882394,b'X2223'
19039.184,3.54452,0.3,0.005934052,6.4696503,0,7.5,0.0,0.92043114,0.07766334,b'X2224'
13415.986,4.1987476,0.3,0.42252454,0.051043212,0,7.55,0.0,0.91771394,0.07867546,b'X2225'
17464.744,3.4778218,0.3,0.44910362,3.110936,0,7.55,0.0,0.9174357,0.07877944,b'X2226'
15516.627,3.2178826,0.3,0.28829372,3.442502,2,7.55,0.0,0.91888523,0.07823829,b'X2227'
10813.197,2.6130123,0.3,0.39969587,0.007744274,2,7.55,0.0,0.91793954,0.07859117,b'X2228'
15467.5205,4.0988545,0.3,0.14606977,3.7768168,0,7.6,0.0,0.9197884,0.07790213,b'X2229'
17133.898,3.6800654,0.3,0.10087525,3.5185874,0,7.6,0.0,0.92001873,0.07781651,b'X2230'
16792.332,3.5876284,0.3,0.03610941,5.326229,0,7.6,0.0,0.9203097,0.07770842,b'X2231'
16753.07,3.5782757,0.3,0.3259633,5.9376993,0,7.6,0.0,0.9185922,0.07834755,b'X2232'
17303.65,3.5091379,0.3,0.043581434,3.2308083,0,7.6,0.0,0.9202782,0.07772008,b'X2233'
17181.58,3.4936404,0.3,-0.031101353,1.6296122,2,7.6,0.0,0.9205691,0.077612124,b'X2234'
15163.501,3.2350042,0.3,-0.07005675,2.6775825,2,7.6,0.0,0.92070204,0.07756279,b'X2235'
9822.608,4.267417,0.3,0.48898217,1.8159153,0,7.65,0.0,0.9169852,0.07894803,b'X2236'
16421.293,3.6318033,0.3,0.17260173,8.639191,0,7.65,0.0,0.9196416,0.07795673,b'X2237'
17796.35,3.5748942,0.3,0.021771982,1.785035,0,7.65,0.0,0.9203685,0.07768659,b'X2238'
11167.329,2.7702384,0.3,0.41209254,4.656048,2,7.65,0.0,0.9178184,0.078636386,b'X2239'
8775.963,4.273661,0.3,0.26319227,1.2600456,0,7.7,0.0,0.9190669,0.07817063,b'X2240'
16265.591,3.866575,0.3,0.47637257,8.635484,0,7.7,0.0,0.9171321,0.07889301,b'X2241'
16238.843,3.7555308,0.3,0.37022918,2.3424544,0,7.7,0.0,0.9182137,0.078488775,b'X2242'
15499.124,3.5329735,0.3,0.35726303,5.6662397,0,7.7,0.0,0.9183286,0.07844589,b'X2243'
10844.158,2.777932,0.3,-0.04137336,0.61719143,2,7.7,0.0,0.9206053,0.077598676,b'X2244'
7827.153,2.2990003,0.3,0.25840196,1.9302572,2,7.7,0.0,0.9191004,0.07815816,b'X2245'
14607.986,4.0686707,0.3,0.09346043,6.9737673,0,7.75,0.0,0.9200543,0.07780329,b'X2246'
15782.815,3.847154,0.3,0.18157944,6.0209126,0,7.75,0.0,0.9195899,0.07797597,b'X2247'
9310.667,2.6004944,0.3,-0.097555056,0.12784192,2,7.75,0.0,0.9207889,0.07753056,b'X2248'
9647.125,4.2587347,0.3,-0.016387388,4.593472,0,7.8,0.0,0.92051566,0.07763195,b'X2249'
14398.573,4.0487313,0.3,-0.059907194,4.805733,0,7.8,0.0,0.9206686,0.07757522,b'X2250'
15297.194,3.8400748,0.3,0.40952083,6.779419,0,7.8,0.0,0.9178438,0.078626886,b'X2251'
14729.633,3.484384,0.3,0.13823101,5.426405,0,7.8,0.0,0.91983014,0.07788663,b'X2252'
8606.312,2.5386899,0.3,0.3093601,4.3938546,2,7.8,0.0,0.9187246,0.07829821,b'X2253'
9947.819,4.247132,0.3,0.006176546,1.5292906,0,7.85,0.0,0.9204302,0.07766369,b'X2254'
12246.332,4.1668115,0.3,0.37203524,7.547698,0,7.85,0.0,0.91819745,0.07849484,b'X2255'
13087.697,4.1207237,0.3,0.07301118,0.8840492,0,7.85,0.0,0.9201492,0.07776801,b'X2256'
14765.466,3.7633607,0.3,0.3315621,7.224044,0,7.85,0.0,0.9185465,0.07836462,b'X2257'
15472.021,3.584231,0.3,-0.055202197,5.97646,0,7.85,0.0,0.92065275,0.07758108,b'X2258'
8321.764,4.266139,0.3,0.14586863,1.762366,0,7.9,0.0,0.91978955,0.077901736,b'X2259'
14266.247,3.915198,0.3,-0.08595717,2.0639875,0,7.9,0.0,0.920753,0.0775439,b'X2260'
13619.749,3.4739342,0.3,-0.033375293,2.921641,0,7.9,0.0,0.92057717,0.077609114,b'X2261'
13897.928,3.865444,0.3,-0.09606593,7.1912193,0,7.95,0.0,0.9207844,0.07753225,b'X2262'
13686.472,3.6926842,0.3,0.14734522,8.882847,0,7.95,0.0,0.91978157,0.07790468,b'X2263'
9450.267,4.2410073,0.3,-0.017932206,2.49276,0,8.0,0.0,0.92052126,0.077629834,b'X2264'
12914.137,3.5898123,0.3,0.3501996,0.76697975,0,8.0,0.0,0.9183898,0.07842306,b'X2265'
8990.345,2.8103237,0.3,0.2353495,2.9159894,2,8.0,0.0,0.9192565,0.07810004,b'X2266'
12958.238,3.752544,0.3,0.46740374,9.727818,0,8.05,0.0,0.9172341,0.07885487,b'X2267'
13383.09,3.5619135,0.3,0.3183633,2.650322,0,8.05,0.0,0.9186534,0.07832473,b'X2268'
13761.119,3.5936081,0.3,0.4874644,8.518958,0,8.05,0.0,0.91700315,0.078941315,b'X2269'
13263.125,3.5603232,0.3,0.41595504,9.958257,0,8.05,0.0,0.91778,0.07865075,b'X2270'
8552.064,4.2500777,0.3,0.23558018,0.60267895,0,8.1,0.0,0.91925496,0.07810062,b'X2271'
9846.591,4.2089458,0.3,0.39087826,2.8271577,0,8.1,0.0,0.91802347,0.078559786,b'X2272'
12775.07,3.5796463,0.3,0.29121006,6.0101085,0,8.15,0.0,0.91886353,0.078246415,b'X2273'
8169.1855,2.829022,0.3,0.007239163,1.3843324,2,8.15,0.0,0.9204261,0.077665225,b'X2274'
11814.5,3.7934518,0.3,-0.06718649,2.5764658,0,8.2,0.0,0.9206926,0.07756627,b'X2275'
11939.413,3.5496025,0.3,0.0026670322,3.7456617,0,8.2,0.0,0.92044383,0.07765864,b'X2276'
12499.561,3.5981858,0.3,-0.052200254,5.7741804,0,8.2,0.0,0.92064255,0.077584855,b'X2277'
11088.377,3.375661,0.3,0.34540975,3.9962897,2,8.2,0.0,0.9184306,0.0784078,b'X2278'
8386.724,2.9190445,0.3,0.30784315,3.2612226,2,8.2,0.0,0.91873634,0.078293815,b'X2279'
7541.5063,4.2447715,0.3,0.31997836,2.4715521,0,8.25,0.0,0.9186405,0.078329556,b'X2280'
